Iteration	Loss (h + target_loss)	Total Cost (f)	Cost g
1	0.9710971117019653	0.9610971117019653	0
2	0.8078038692474365	0.797998088669777	0.00019421942234039308
3	0.7332289814949036	0.7236174203395843	0.00038843884468078616
4	0.6640059947967529	0.6545886530637741	0.0005826582670211793
5	0.6040158867835999	0.5947927644729614	0.0007768776893615723
6	0.5571458339691162	0.5481169310808182	0.0009710971117019654
7	0.5267258286476135	0.5178911451816559	0.0011653165340423585
8	0.5103998780250549	0.5017594139814376	0.0013595359563827517
9	0.49665215611457825	0.4882059114933014	0.0015537553787231448
10	0.48542430996894836	0.4771722847700119	0.001747974801063538
11	0.4790167510509491	0.470958945274353	0.0019421942234039312
12	0.47293591499328613	0.4650723286390305	0.002136413645744324
13	0.46718621253967285	0.4595168456077576	0.002330633068084717
14	0.46177011728286743	0.45429496977329253	0.00252485249042511
15	0.45595601201057434	0.4486750839233398	0.002719071912765503
16	0.45040762424468994	0.4433209155797958	0.002913291335105896
17	0.44536879658699036	0.43847630734443666	0.003107510757446289
18	0.4396083950996399	0.43291012527942657	0.0033017301797866818
19	0.4322277307510376	0.42572368035316466	0.0034959496021270747
20	0.4268184304237366	0.420508599448204	0.0036901690244674676
21	0.4219704568386078	0.41585484528541566	0.0038843884468078606
22	0.4179648160934448	0.4120434239625931	0.004078607869148254
23	0.41473814845085144	0.4090109757423401	0.004272827291488647
24	0.412224143743515	0.40669119045734403	0.004467046713829041
25	0.40943455696105957	0.404095823097229	0.004661266136169434
26	0.4054851830005646	0.4003406685590744	0.0048554855585098275
27	0.4000094532966614	0.3950591582775116	0.005049704980850221
28	0.39493831992149353	0.3901822443246841	0.005243924403190614
29	0.391083300113678	0.38652144393920895	0.005438143825531008
30	0.3882454037666321	0.3838777670145035	0.005632363247871401
31	0.38624757528305054	0.38207415795326233	0.005826582670211794
32	0.3849373757839203	0.38095817787647246	0.006020802092552188
33	0.38418611884117126	0.3804011403560638	0.006215021514892581
34	0.3835758864879608	0.3799851274251938	0.0064092409372329745
35	0.38270238041877747	0.37930584077835083	0.006603460359573368
36	0.3822036385536194	0.37900131833553313	0.006797679781913761
37	0.38195741176605225	0.3789493109703064	0.006991899204254155
38	0.3812764286994934	0.378462547326088	0.007186118626594548
39	0.3808538615703583	0.3782341996192932	0.007380338048934941
40	0.38064518570899963	0.37821974318027496	0.007574557471275335
41	0.3805091381072998	0.3782779150009155	0.007768776893615728
42	0.3805248439311981	0.3782936208248138	0.007768776893615728
43	0.3803554177284241	0.37831841404438016	0.00796299631595612
44	0.3805590271949768	0.3783278040885925	0.007768776893615728
45	0.3800773620605469	0.37804035837650296	0.00796299631595612
46	0.3801236152648926	0.37808661158084866	0.00796299631595612
47	0.37984350323677063	0.37800071897506715	0.008157215738296513
48	0.3796948790550232	0.3780463142156601	0.008351435160636906
49	0.37975504994392395	0.37810648510456085	0.008351435160636906
50	0.3799511790275574	0.3781083947658539	0.008157215738296513
51	0.3795689642429352	0.37811461882591246	0.008545654582977298
52	0.37983763217926025	0.37818906733989716	0.008351435160636906
53	0.37945497035980225	0.3781948443651199	0.00873987400531769
54	0.37984350323677063	0.37819493839740753	0.008351435160636906
55	0.37984350323677063	0.37819493839740753	0.008351435160636906
56	0.37984350323677063	0.37819493839740753	0.008351435160636906
57	0.37984350323677063	0.37819493839740753	0.008351435160636906
58	0.37984350323677063	0.37819493839740753	0.008351435160636906
59	0.37984350323677063	0.37819493839740753	0.008351435160636906
60	0.37984350323677063	0.37819493839740753	0.008351435160636906
61	0.37984350323677063	0.37819493839740753	0.008351435160636906
62	0.37984350323677063	0.37819493839740753	0.008351435160636906
63	0.37984350323677063	0.37819493839740753	0.008351435160636906
64	0.37984350323677063	0.37819493839740753	0.008351435160636906
65	0.37984350323677063	0.37819493839740753	0.008351435160636906
66	0.37984350323677063	0.37819493839740753	0.008351435160636906
67	0.37984350323677063	0.37819493839740753	0.008351435160636906
68	0.37984350323677063	0.37819493839740753	0.008351435160636906
69	0.37984350323677063	0.37819493839740753	0.008351435160636906
70	0.37984350323677063	0.37819493839740753	0.008351435160636906
71	0.37984350323677063	0.37819493839740753	0.008351435160636906
72	0.37984350323677063	0.37819493839740753	0.008351435160636906
73	0.37984350323677063	0.37819493839740753	0.008351435160636906
74	0.37984350323677063	0.37819493839740753	0.008351435160636906
75	0.37984350323677063	0.37819493839740753	0.008351435160636906
76	0.37984350323677063	0.37819493839740753	0.008351435160636906
77	0.37984350323677063	0.37819493839740753	0.008351435160636906
78	0.37984350323677063	0.37819493839740753	0.008351435160636906
79	0.37984350323677063	0.37819493839740753	0.008351435160636906
80	0.37984350323677063	0.37819493839740753	0.008351435160636906
81	0.37984350323677063	0.37819493839740753	0.008351435160636906
82	0.37984350323677063	0.37819493839740753	0.008351435160636906
83	0.37984350323677063	0.37819493839740753	0.008351435160636906
84	0.37984350323677063	0.37819493839740753	0.008351435160636906
85	0.37984350323677063	0.37819493839740753	0.008351435160636906
86	0.37984350323677063	0.37819493839740753	0.008351435160636906
87	0.37984350323677063	0.37819493839740753	0.008351435160636906
88	0.37984350323677063	0.37819493839740753	0.008351435160636906
89	0.37984350323677063	0.37819493839740753	0.008351435160636906
90	0.37984350323677063	0.37819493839740753	0.008351435160636906
91	0.37984350323677063	0.37819493839740753	0.008351435160636906
92	0.37984350323677063	0.37819493839740753	0.008351435160636906
93	0.3796583116054535	0.3782039661884308	0.008545654582977298
94	0.380058228969574	0.3782154447078705	0.008157215738296513
95	0.3797547519207001	0.378106187081337	0.008351435160636906
96	0.3795046806335449	0.3780503352165222	0.008545654582977298
97	0.3793766498565674	0.37811652386188505	0.00873987400531769
98	0.3794092535972595	0.3781491276025772	0.00873987400531769
99	0.3792467713356018	0.3781808647632599	0.008934093427658083
100	0.3796707093715668	0.37821636395454405	0.008545654582977298
101	0.37967967987060547	0.37822533445358275	0.008545654582977298
102	0.3800773620605469	0.3782345777988434	0.008157215738296513
103	0.3800773620605469	0.3782345777988434	0.008157215738296513
104	0.3800773620605469	0.3782345777988434	0.008157215738296513
105	0.3800773620605469	0.3782345777988434	0.008157215738296513
106	0.3800773620605469	0.3782345777988434	0.008157215738296513
107	0.3800773620605469	0.3782345777988434	0.008157215738296513
108	0.3800773620605469	0.3782345777988434	0.008157215738296513
109	0.3800773620605469	0.3782345777988434	0.008157215738296513
110	0.3800773620605469	0.3782345777988434	0.008157215738296513
111	0.3800773620605469	0.3782345777988434	0.008157215738296513
112	0.3800773620605469	0.3782345777988434	0.008157215738296513
113	0.3800773620605469	0.3782345777988434	0.008157215738296513
114	0.3800773620605469	0.3782345777988434	0.008157215738296513
115	0.3800773620605469	0.3782345777988434	0.008157215738296513
116	0.3800773620605469	0.3782345777988434	0.008157215738296513
117	0.3800773620605469	0.3782345777988434	0.008157215738296513
118	0.3800773620605469	0.3782345777988434	0.008157215738296513
119	0.3800773620605469	0.3782345777988434	0.008157215738296513
120	0.3800773620605469	0.3782345777988434	0.008157215738296513
121	0.3800773620605469	0.3782345777988434	0.008157215738296513
122	0.3800773620605469	0.3782345777988434	0.008157215738296513
123	0.3800773620605469	0.3782345777988434	0.008157215738296513
124	0.3800773620605469	0.3782345777988434	0.008157215738296513
125	0.3800773620605469	0.3782345777988434	0.008157215738296513
126	0.3800773620605469	0.3782345777988434	0.008157215738296513
127	0.3800773620605469	0.3782345777988434	0.008157215738296513
128	0.3800773620605469	0.3782345777988434	0.008157215738296513
129	0.3800773620605469	0.3782345777988434	0.008157215738296513
130	0.3800773620605469	0.3782345777988434	0.008157215738296513
131	0.3800773620605469	0.3782345777988434	0.008157215738296513
132	0.3800773620605469	0.3782345777988434	0.008157215738296513
