Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.5456461906433105	0.5456461906433105	0
2	0.53363037109375	0.5216145515441895	-0.012015819549560547
3	0.5125382542610168	0.47943031787872314	-0.0331079363822937
4	0.5047380328178406	0.4638298749923706	-0.04090815782546997
5	0.4872495234012604	0.4288528561592102	-0.05839666724205017
6	0.48157158493995667	0.4174969792366028	-0.06407460570335388
7	0.4680613875389099	0.3904765844345093	-0.07758480310440063
8	0.4647884964942932	0.3839308023452759	-0.08085769414901733
9	0.4578487277030945	0.3700512647628784	-0.08779746294021606
10	0.45072856545448303	0.3558109402656555	-0.09491762518882751
11	0.44895848631858826	0.35227078199386597	-0.09668770432472229
12	0.4456864595413208	0.34572672843933105	-0.09995973110198975
13	0.438007652759552	0.33036911487579346	-0.10763853788375854
14	0.4367940425872803	0.32794189453125	-0.10885214805603027
15	0.4356585741043091	0.3256709575653076	-0.10998761653900146
16	0.4349195957183838	0.32419300079345703	-0.11072659492492676
17	0.43428435921669006	0.3229225277900696	-0.11136183142662048
18	0.4337095618247986	0.3217729330062866	-0.11193662881851196
19	0.433088093996048	0.3205299973487854	-0.11255809664726257
20	0.4322149157524109	0.31878364086151123	-0.11343127489089966
21	0.43155238032341003	0.3174585700035095	-0.11409381031990051
22	0.4311087131500244	0.3165712356567383	-0.11453747749328613
23	0.4307509660720825	0.3158557415008545	-0.11489522457122803
24	0.4304242432117462	0.3152022957801819	-0.11522194743156433
25	0.4300512373447418	0.3144562840461731	-0.11559495329856873
26	0.4297296106815338	0.3138130307197571	-0.11591657996177673
27	0.42940035462379456	0.31315451860427856	-0.11624583601951599
28	0.42909613251686096	0.3125460743904114	-0.11655005812644958
29	0.4288463294506073	0.31204646825790405	-0.11679986119270325
30	0.42856040596961975	0.31147462129592896	-0.1170857846736908
31	0.4282516539096832	0.3108571171760559	-0.11739453673362732
32	0.42799004912376404	0.31033390760421753	-0.11765614151954651
33	0.42773398756980896	0.3098217844963074	-0.11791220307350159
34	0.42649200558662415	0.30733782052993774	-0.1191541850566864
35	0.42587175965309143	0.3060973286628723	-0.11977443099021912
36	0.425534188747406	0.30542218685150146	-0.12011200189590454
37	0.42528995871543884	0.30493372678756714	-0.1203562319278717
