Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.5544775724411011	0.5544775724411011	0
2	0.5359362959861755	0.51739501953125	-0.018541276454925537
3	0.5231731534004211	0.4918687343597412	-0.03130441904067993
4	0.5043148994445801	0.4541522264480591	-0.050162672996520996
5	0.48710763454437256	0.41973769664764404	-0.06736993789672852
6	0.4738946855068207	0.3933117985725403	-0.0805828869342804
7	0.4648365378379822	0.3751955032348633	-0.0896410346031189
8	0.451249361038208	0.34802114963531494	-0.10322821140289307
9	0.43249455094337463	0.3105115294456482	-0.12198302149772644
10	0.42490240931510925	0.29532724618911743	-0.12957516312599182
11	0.42026767134666443	0.2860577702522278	-0.13420990109443665
12	0.4134858250617981	0.2724940776824951	-0.14099174737930298
13	0.4090753495693207	0.2636731266975403	-0.1454022228717804
14	0.40523937344551086	0.25600117444992065	-0.1492381989955902
15	0.403824120759964	0.2531706690788269	-0.15065345168113708
16	0.39861878752708435	0.24276000261306763	-0.15585878491401672
17	0.3953120708465576	0.23614656925201416	-0.15916550159454346
18	0.39266476035118103	0.230851948261261	-0.16181281208992004
19	0.3911668062210083	0.22785604000091553	-0.16331076622009277
20	0.3903123736381531	0.22614717483520508	-0.164165198802948
21	0.3899289071559906	0.22538024187088013	-0.16454866528511047
22	0.3897254765033722	0.2249733805656433	-0.16475209593772888
23	0.3896120488643646	0.22474652528762817	-0.16486552357673645
24	0.38950115442276	0.22452473640441895	-0.16497641801834106
25	0.3894064426422119	0.22433531284332275	-0.16507112979888916
26	0.38930433988571167	0.22413110733032227	-0.1651732325553894
27	0.38901403546333313	0.22355049848556519	-0.16546353697776794
28	0.3887385129928589	0.2229994535446167	-0.1657390594482422
29	0.38843512535095215	0.22239267826080322	-0.16604244709014893
30	0.38792145252227783	0.2213653326034546	-0.16655611991882324
31	0.3874393701553345	0.22040116786956787	-0.1670382022857666
32	0.38695213198661804	0.219426691532135	-0.16752544045448303
33	0.38630688190460205	0.21813619136810303	-0.16817069053649902
34	0.38592270016670227	0.21736782789230347	-0.1685548722743988
35	0.38545694947242737	0.21643632650375366	-0.1690206229686737
36	0.38467299938201904	0.214868426322937	-0.16980457305908203
37	0.3837890625	0.21310055255889893	-0.17068850994110107
38	0.3833759129047394	0.21227425336837769	-0.1711016595363617
39	0.3829803764820099	0.2114831805229187	-0.1714971959590912
40	0.3825480341911316	0.2106184959411621	-0.17192953824996948
41	0.3820962905883789	0.20971500873565674	-0.17238128185272217
42	0.38173016905784607	0.20898276567459106	-0.172747403383255
43	0.38059383630752563	0.2067101001739502	-0.17388373613357544
44	0.3800148367881775	0.2055521011352539	-0.17446273565292358
45	0.3785882592201233	0.2026989459991455	-0.17588931322097778
46	0.37445399165153503	0.194430410861969	-0.18002358078956604
47	0.37264806032180786	0.19081854820251465	-0.1818295121192932
48	0.37210574746131897	0.18973392248153687	-0.1823718249797821
49	0.3713989853858948	0.18832039833068848	-0.1830785870552063
50	0.37075063586235046	0.18702369928359985	-0.1837269365787506
51	0.37004944682121277	0.18562132120132446	-0.1844281256198883
52	0.36950480937957764	0.1845320463180542	-0.18497276306152344
53	0.3690573573112488	0.18363714218139648	-0.1854202151298523
54	0.36858636140823364	0.1826951503753662	-0.18589121103286743
55	0.3681463301181793	0.18181508779525757	-0.18633124232292175
56	0.36706721782684326	0.17965686321258545	-0.1874103546142578
57	0.36639657616615295	0.17831557989120483	-0.18808099627494812
58	0.3658105134963989	0.17714345455169678	-0.18866705894470215
59	0.36505991220474243	0.1756422519683838	-0.18941766023635864
60	0.36459973454475403	0.17472189664840698	-0.18987783789634705
61	0.36426061391830444	0.1740436553955078	-0.19021695852279663
62	0.3639531433582306	0.1734287142753601	-0.19052442908287048
63	0.363186240196228	0.17189490795135498	-0.19129133224487305
64	0.3629143238067627	0.17135107517242432	-0.19156324863433838
65	0.3627060055732727	0.17093443870544434	-0.19177156686782837
66	0.3624812662601471	0.17048496007919312	-0.19199630618095398
67	0.3618260622024536	0.16917455196380615	-0.19265151023864746
68	0.3615470826625824	0.16861659288406372	-0.19293048977851868
69	0.36111798882484436	0.16775840520858765	-0.1933595836162567
70	0.36086201667785645	0.16724646091461182	-0.19361555576324463
71	0.3604732155799866	0.16646885871887207	-0.1940043568611145
72	0.360248863697052	0.16602015495300293	-0.19422870874404907
73	0.35991308093070984	0.1653485894203186	-0.19456449151039124
74	0.3597104549407959	0.16494333744049072	-0.19476711750030518
75	0.3595165014266968	0.16455543041229248	-0.1949610710144043
76	0.35927364230155945	0.16406971216201782	-0.19520393013954163
77	0.3590821623802185	0.16368675231933594	-0.19539541006088257
78	0.3589077591896057	0.16333794593811035	-0.19556981325149536
79	0.35869523882865906	0.16291290521621704	-0.19578233361244202
80	0.3584993779659271	0.16252118349075317	-0.19597819447517395
81	0.35833385586738586	0.16219013929367065	-0.1961437165737152
82	0.35821306705474854	0.161948561668396	-0.19626450538635254
83	0.35801273584365845	0.16154789924621582	-0.19646483659744263
84	0.35791894793510437	0.16136032342910767	-0.1965586245059967
85	0.3578698933124542	0.16126221418380737	-0.19660767912864685
86	0.35766875743865967	0.16085994243621826	-0.1968088150024414
87	0.35759931802749634	0.1607210636138916	-0.19687825441360474
88	0.35753217339515686	0.16058677434921265	-0.1969453990459442
89	0.35736188292503357	0.16024619340896606	-0.1971156895160675
90	0.35727405548095703	0.160070538520813	-0.19720351696014404
91	0.3571864664554596	0.15989536046981812	-0.19729110598564148
92	0.3570795953273773	0.15968161821365356	-0.19739797711372375
93	0.3570370376110077	0.1595965027809143	-0.19744053483009338
94	0.3570067286491394	0.15953588485717773	-0.19747084379196167
95	0.3569052517414093	0.15933293104171753	-0.19757232069969177
96	0.3566836714744568	0.1588897705078125	-0.1977939009666443
97	0.35621100664138794	0.1579444408416748	-0.19826656579971313
98	0.3557727634906769	0.15706795454025269	-0.1987048089504242
99	0.3556603491306305	0.1568431258201599	-0.19881722331047058
100	0.3555890917778015	0.15670061111450195	-0.19888848066329956
101	0.35546743869781494	0.1564573049545288	-0.19901013374328613
102	0.3554377257823944	0.15639787912368774	-0.19903984665870667
103	0.3553216755390167	0.15616577863693237	-0.19915589690208435
104	0.35527777671813965	0.15607798099517822	-0.19919979572296143
105	0.35521814227104187	0.15595871210098267	-0.1992594301700592
106	0.3551599681377411	0.1558423638343811	-0.19931760430335999
107	0.3551173806190491	0.15575718879699707	-0.199360191822052
108	0.3550701439380646	0.15566271543502808	-0.1994074285030365
109	0.35502344369888306	0.15556931495666504	-0.19945412874221802
110	0.35495007038116455	0.15542256832122803	-0.19952750205993652
111	0.3549284040927887	0.15537923574447632	-0.19954916834831238
112	0.35486656427383423	0.15525555610656738	-0.19961100816726685
113	0.3548251986503601	0.15517282485961914	-0.19965237379074097
114	0.35480573773384094	0.1551339030265808	-0.19967183470726013
115	0.35478895902633667	0.15510034561157227	-0.1996886134147644
116	0.3547533452510834	0.15502911806106567	-0.1997242271900177
117	0.35471832752227783	0.1549590826034546	-0.19975924491882324
118	0.35470420122146606	0.15493083000183105	-0.199773371219635
119	0.35469159483909607	0.15490561723709106	-0.199785977602005
120	0.35466936230659485	0.15486115217208862	-0.19980821013450623
121	0.3546581566333771	0.15483874082565308	-0.199819415807724
122	0.35463520884513855	0.15479284524917603	-0.19984236359596252
123	0.3545796871185303	0.15468180179595947	-0.1998978853225708
124	0.35454535484313965	0.15461313724517822	-0.19993221759796143
125	0.35453343391418457	0.15458929538726807	-0.1999441385269165
126	0.35451480746269226	0.15455204248428345	-0.1999627649784088
127	0.3544977605342865	0.15451794862747192	-0.19997981190681458
128	0.35448068380355835	0.15448379516601562	-0.19999688863754272
129	0.3544710874557495	0.15446460247039795	-0.20000648498535156
130	0.35446155071258545	0.15444552898406982	-0.20001602172851562
131	0.3544609546661377	0.15444433689117432	-0.20001661777496338
