Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.5272678136825562	0.5272678136825562	0
2	0.518319308757782	0.5093708038330078	-0.00894850492477417
3	0.509833574295044	0.49239933490753174	-0.017434239387512207
4	0.5036516785621643	0.48003554344177246	-0.023616135120391846
5	0.4982188642024994	0.4691699147224426	-0.029048949480056763
6	0.49152886867523193	0.4557899236679077	-0.03573894500732422
7	0.4868224561214447	0.44637709856033325	-0.04044535756111145
8	0.4825555980205536	0.437843382358551	-0.044712215662002563
9	0.4777222275733948	0.4281766414642334	-0.04954558610916138
10	0.4721498489379883	0.4170318841934204	-0.05511796474456787
11	0.4640006721019745	0.4007335305213928	-0.06326714158058167
12	0.45640867948532104	0.38554954528808594	-0.07085913419723511
13	0.45025312900543213	0.3732384443283081	-0.07701468467712402
14	0.4426833689212799	0.35809892416000366	-0.08458444476127625
15	0.43490496277809143	0.3425421118736267	-0.09236285090446472
16	0.4285579025745392	0.3298479914665222	-0.09870991110801697
17	0.42270344495773315	0.31813907623291016	-0.104564368724823
18	0.4166160821914673	0.3059643507003784	-0.11065173149108887
19	0.41178104281425476	0.29629427194595337	-0.11548677086830139
20	0.40605300664901733	0.2848381996154785	-0.12121480703353882
21	0.40139368176460266	0.27551954984664917	-0.1258741319179535
22	0.3977337181568146	0.268199622631073	-0.12953409552574158
23	0.3949742317199707	0.26268064975738525	-0.13229358196258545
24	0.39191901683807373	0.2565702199935913	-0.13534879684448242
25	0.38807913661003113	0.2488904595375061	-0.13918867707252502
26	0.3851267099380493	0.24298560619354248	-0.14214110374450684
27	0.3829648494720459	0.23866188526153564	-0.14430296421051025
28	0.3809259235858917	0.2345840334892273	-0.14634189009666443
29	0.37905487418174744	0.23084193468093872	-0.14821293950080872
30	0.37703844904899597	0.2268090844154358	-0.15022936463356018
31	0.3754688799381256	0.22366994619369507	-0.15179893374443054
32	0.3739820420742035	0.22069627046585083	-0.15328577160835266
33	0.3726366460323334	0.2180054783821106	-0.15463116765022278
34	0.37150171399116516	0.21573561429977417	-0.155766099691391
35	0.36931097507476807	0.21135413646697998	-0.15795683860778809
36	0.3684823215007782	0.20969682931900024	-0.15878549218177795
37	0.36683374643325806	0.20639967918395996	-0.1604340672492981
38	0.36607626080513	0.20488470792770386	-0.16119155287742615
