Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.48967641592025757	0.48967641592025757	0
2	0.46917498111724854	0.4486735463142395	-0.020501434803009033
3	0.46422454714775085	0.43877267837524414	-0.025451868772506714
4	0.46203118562698364	0.4343859553337097	-0.027645230293273926
5	0.4594919681549072	0.4293075203895569	-0.030184447765350342
6	0.457253098487854	0.42482978105545044	-0.032423317432403564
7	0.45530807971954346	0.42093974351882935	-0.03436833620071411
8	0.452982097864151	0.41628777980804443	-0.03669431805610657
9	0.4483911395072937	0.40710586309432983	-0.04128527641296387
10	0.4431198537349701	0.3965632915496826	-0.046556562185287476
11	0.44172757863998413	0.3937787413597107	-0.04794883728027344
12	0.43985071778297424	0.3900250196456909	-0.049825698137283325
13	0.4379885494709015	0.3863006830215454	-0.05168786644935608
14	0.43711405992507935	0.3845517039299011	-0.05256235599517822
15	0.4364287853240967	0.3831811547279358	-0.05324763059616089
16	0.43598073720932007	0.38228505849838257	-0.0536956787109375
17	0.4356229901313782	0.3815695643424988	-0.054053425788879395
18	0.4353560209274292	0.38103562593460083	-0.05432039499282837
19	0.43517395853996277	0.38067150115966797	-0.0545024573802948
20	0.43499287962913513	0.3803093433380127	-0.054683536291122437
21	0.4348129630088806	0.37994951009750366	-0.05486345291137695
22	0.4346340596675873	0.379591703414917	-0.05504235625267029
23	0.4344562292098999	0.37923604249954224	-0.055220186710357666
24	0.4342794716358185	0.3788825273513794	-0.05539694428443909
25	0.43410128355026245	0.37852615118026733	-0.05557513236999512
26	0.4338628947734833	0.378049373626709	-0.05581352114677429
27	0.4335941672325134	0.3775119185447693	-0.05608224868774414
28	0.43277519941329956	0.37587398290634155	-0.05690121650695801
29	0.4324781596660614	0.37527990341186523	-0.05719825625419617
30	0.43216991424560547	0.37466341257095337	-0.0575065016746521
31	0.43179771304130554	0.3739190101623535	-0.057878702878952026
32	0.43148764967918396	0.37329888343811035	-0.05818876624107361
33	0.43118539452552795	0.37269437313079834	-0.058491021394729614
34	0.43093419075012207	0.3721919655799866	-0.0587422251701355
35	0.4306250512599945	0.37157368659973145	-0.05905136466026306
36	0.43040406703948975	0.3711317181587219	-0.05927234888076782
37	0.42997753620147705	0.37027865648269653	-0.05969887971878052
38	0.4297088384628296	0.3697412610054016	-0.05996757745742798
39	0.42942309379577637	0.36916977167129517	-0.0602533221244812
40	0.42920011281967163	0.3687238097190857	-0.06047630310058594
41	0.42891567945480347	0.36815494298934937	-0.0607607364654541
42	0.4287358522415161	0.36779528856277466	-0.060940563678741455
43	0.4284389019012451	0.36720138788223267	-0.06123751401901245
44	0.4277374744415283	0.3657985329627991	-0.06193894147872925
45	0.42693373560905457	0.36419105529785156	-0.062742680311203
46	0.4265781342983246	0.3634798526763916	-0.06309828162193298
47	0.4260621964931488	0.36244797706604004	-0.06361421942710876
48	0.4257812201976776	0.36188602447509766	-0.06389519572257996
49	0.424764484167099	0.35985255241394043	-0.06491193175315857
50	0.4243163764476776	0.35895633697509766	-0.06536003947257996
51	0.4236391484737396	0.3576018810272217	-0.06603726744651794
52	0.4229337275028229	0.3561910390853882	-0.06674268841743469
53	0.42261263728141785	0.3555488586425781	-0.06706377863883972
54	0.4217538833618164	0.35383135080337524	-0.06792253255844116
55	0.42131951451301575	0.3529626131057739	-0.06835690140724182
56	0.4206986427307129	0.3517208695411682	-0.06897777318954468
57	0.42009130120277405	0.3505061864852905	-0.06958511471748352
58	0.41972804069519043	0.3497796654701233	-0.06994837522506714
59	0.419005811214447	0.3483352065086365	-0.07067060470581055
60	0.4186260998249054	0.3475757837295532	-0.07105031609535217
61	0.41801974177360535	0.3463630676269531	-0.07165667414665222
62	0.4175129234790802	0.34534943103790283	-0.07216349244117737
