Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.5134419202804565	0.5134419202804565	0
2	0.5015332698822021	0.48962461948394775	-0.011908650398254395
3	0.4926259219646454	0.47180992364883423	-0.020815998315811157
4	0.4829401969909668	0.45243847370147705	-0.030501723289489746
5	0.4756755232810974	0.4379091262817383	-0.03776639699935913
6	0.47188663482666016	0.43033134937286377	-0.04155528545379639
7	0.4649955928325653	0.4165492653846741	-0.048446327447891235
8	0.4566781520843506	0.39991438388824463	-0.05676376819610596
9	0.4516206681728363	0.38979941606521606	-0.06182125210762024
10	0.4492551386356354	0.3850683569908142	-0.06418678164482117
11	0.44525575637817383	0.3770695924758911	-0.06818616390228271
12	0.43906962871551514	0.36469733715057373	-0.0743722915649414
13	0.43628668785095215	0.35913145542144775	-0.0771552324295044
14	0.4349279999732971	0.3564140796661377	-0.07851392030715942
15	0.43328857421875	0.35313522815704346	-0.08015334606170654
16	0.43164536356925964	0.34984880685806274	-0.0817965567111969
17	0.42690569162368774	0.34036946296691895	-0.0865362286567688
18	0.4254644215106964	0.3374869227409363	-0.08797749876976013
19	0.42443713545799255	0.33543235063552856	-0.08900478482246399
20	0.4235799312591553	0.333717942237854	-0.08986198902130127
21	0.4228070080280304	0.33217209577560425	-0.09063491225242615
22	0.42211097478866577	0.330780029296875	-0.09133094549179077
23	0.42130059003829956	0.3291592597961426	-0.09214133024215698
24	0.42048463225364685	0.32752734422683716	-0.09295728802680969
25	0.4197709858417511	0.32610005140304565	-0.09367093443870544
26	0.41915369033813477	0.324865460395813	-0.09428822994232178
27	0.4185931980609894	0.3237444758415222	-0.09484872221946716
28	0.4178810119628906	0.3223201036453247	-0.09556090831756592
29	0.4170549213886261	0.32066792249679565	-0.09638699889183044
30	0.41627874970436096	0.3191155791282654	-0.09716317057609558
31	0.41573336720466614	0.31802481412887573	-0.0977085530757904
32	0.41520237922668457	0.3169628381729126	-0.09823954105377197
33	0.414720356464386	0.31599879264831543	-0.09872156381607056
