Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.7557202577590942	0.7557202577590942	0
2	0.6692973375320435	0.5828744173049927	-0.08642292022705078
3	0.5994060635566711	0.44309186935424805	-0.1563141942024231
4	0.5466612577438354	0.33760225772857666	-0.2090590000152588
5	0.5095581412315369	0.2633960247039795	-0.24616211652755737
6	0.49086758494377136	0.2260149121284485	-0.2648526728153229
7	0.4798232316970825	0.2039262056350708	-0.2758970260620117
8	0.4672119915485382	0.17870372533798218	-0.28850826621055603
9	0.4619186222553253	0.1681169867515564	-0.2938016355037689
10	0.4537813663482666	0.15184247493743896	-0.30193889141082764
11	0.44632112979888916	0.13692200183868408	-0.3093991279602051
12	0.44219523668289185	0.12867021560668945	-0.3135250210762024
13	0.43843361735343933	0.12114697694778442	-0.3172866404056549
14	0.4338870346546173	0.11205381155014038	-0.32183322310447693
15	0.4299919009208679	0.1042635440826416	-0.3257283568382263
16	0.4253540337085724	0.09498780965805054	-0.33036622405052185
17	0.4219273626804352	0.08813446760177612	-0.33379289507865906
18	0.4191078841686249	0.08249551057815552	-0.33661237359046936
19	0.4153846502304077	0.07504904270172119	-0.3403356075286865
20	0.41343098878860474	0.07114171981811523	-0.3422892689704895
21	0.409836083650589	0.06395190954208374	-0.34588417410850525
22	0.4078637361526489	0.06000721454620361	-0.3478565216064453
23	0.406655490398407	0.05759072303771973	-0.34906476736068726
24	0.4052119553089142	0.05470365285873413	-0.35050830245018005
25	0.4039682447910309	0.05221623182296753	-0.35175201296806335
26	0.4025564193725586	0.04939258098602295	-0.35316383838653564
27	0.40150147676467896	0.04728269577026367	-0.3542187809944153
28	0.4000951647758484	0.04447007179260254	-0.35562509298324585
29	0.39902088046073914	0.04232150316238403	-0.3566993772983551
30	0.39732810854911804	0.038935959339141846	-0.3583921492099762
31	0.3961227238178253	0.036525189876556396	-0.3595975339412689
32	0.3953147232532501	0.034909188747406006	-0.3604055345058441
33	0.39425140619277954	0.032782554626464844	-0.3614688515663147
34	0.3932079076766968	0.030695557594299316	-0.36251235008239746
35	0.3914855718612671	0.02725088596343994	-0.36423468589782715
36	0.3890376091003418	0.022354960441589355	-0.36668264865875244
37	0.3883397877216339	0.020959317684173584	-0.3673804700374603
38	0.387571781873703	0.019423305988311768	-0.36814847588539124
39	0.38693803548812866	0.018155813217163086	-0.3687822222709656
40	0.3857347071170807	0.01574915647506714	-0.36998555064201355
41	0.3840089738368988	0.01229768991470337	-0.37171128392219543
42	0.3823246359825134	0.008929014205932617	-0.3733956217765808
43	0.38161882758140564	0.007517397403717041	-0.3741014301776886
44	0.380952924489975	0.006185591220855713	-0.37476733326911926
45	0.37894558906555176	0.0021709203720092773	-0.3767746686935425
46	0.3781927525997162	0.0006652474403381348	-0.37752750515937805
47	0.37701308727264404	-0.0016940832138061523	-0.3787071704864502
48	0.3758711814880371	-0.0039778947830200195	-0.37984907627105713
49	0.3753122091293335	-0.005095839500427246	-0.38040804862976074
50	0.374811589717865	-0.006097078323364258	-0.38090866804122925
51	0.3743934631347656	-0.006933331489562988	-0.3813267946243286
52	0.3732489049434662	-0.009222447872161865	-0.38247135281562805
53	0.3724985122680664	-0.010723233222961426	-0.38322174549102783
54	0.37206313014030457	-0.011593997478485107	-0.3836571276187897
55	0.37173622846603394	-0.012247800827026367	-0.3839840292930603
56	0.370942622423172	-0.013835012912750244	-0.38477763533592224
57	0.3703216016292572	-0.015077054500579834	-0.38539865612983704
58	0.37001651525497437	-0.015687227249145508	-0.3857037425041199
59	0.36957770586013794	-0.01656484603881836	-0.3861425518989563
60	0.3692725598812103	-0.017175137996673584	-0.3864476978778839
61	0.368915855884552	-0.017888545989990234	-0.38680440187454224
62	0.3684390187263489	-0.018842220306396484	-0.38728123903274536
63	0.36817052960395813	-0.01937919855117798	-0.3875497281551361
64	0.3677757680416107	-0.020168721675872803	-0.3879444897174835
65	0.36724862456321716	-0.021223008632659912	-0.3884716331958771
66	0.3669390082359314	-0.021842241287231445	-0.38878124952316284
67	0.3666455149650574	-0.022429227828979492	-0.38907474279403687
68	0.36640650033950806	-0.022907257080078125	-0.3893137574195862
69	0.3661418855190277	-0.02343648672103882	-0.38957837224006653
70	0.36589834094047546	-0.02392357587814331	-0.3898219168186188
71	0.3656647801399231	-0.024390697479248047	-0.39005547761917114
72	0.36524489521980286	-0.025230467319488525	-0.3904753625392914
73	0.3651181161403656	-0.025484025478363037	-0.39060214161872864
74	0.36498820781707764	-0.025743842124938965	-0.3907320499420166
75	0.3645060658454895	-0.026708126068115234	-0.39121419191360474
76	0.36433514952659607	-0.0270499587059021	-0.39138510823249817
77	0.36398059129714966	-0.027759075164794922	-0.3917396664619446
78	0.3637132942676544	-0.0282936692237854	-0.3920069634914398
79	0.36353811621665955	-0.028644025325775146	-0.3921821415424347
80	0.3631709814071655	-0.029378294944763184	-0.3925492763519287
81	0.36302995681762695	-0.029660344123840332	-0.3926903009414673
82	0.3626580238342285	-0.030404210090637207	-0.3930622339248657
83	0.36136242747306824	-0.032995402812957764	-0.394357830286026
84	0.35996872186660767	-0.035782814025878906	-0.3957515358924866
85	0.3588096797466278	-0.03810089826583862	-0.39691057801246643
86	0.3580409288406372	-0.039638400077819824	-0.39767932891845703
87	0.3567531704902649	-0.04221391677856445	-0.39896708726882935
88	0.3563411235809326	-0.043038010597229004	-0.3993791341781616
89	0.355335533618927	-0.045049190521240234	-0.40038472414016724
90	0.35503339767456055	-0.045653462409973145	-0.4006868600845337
91	0.3548415005207062	-0.046037256717681885	-0.40087875723838806
92	0.35435593128204346	-0.047008395195007324	-0.4013643264770508
93	0.3542383909225464	-0.047243475914001465	-0.40148186683654785
94	0.3541095554828644	-0.04750114679336548	-0.40161070227622986
95	0.35387954115867615	-0.04796117544174194	-0.4018407166004181
96	0.35358893871307373	-0.04854238033294678	-0.4021313190460205
97	0.3530943989753723	-0.04953145980834961	-0.4026258587837219
98	0.3527699410915375	-0.05018037557601929	-0.40295031666755676
99	0.35231950879096985	-0.05108124017715454	-0.4034007489681244
100	0.35158467292785645	-0.05255091190338135	-0.4041355848312378
101	0.35125142335891724	-0.053217411041259766	-0.404468834400177
102	0.3503876328468323	-0.05494499206542969	-0.40533262491226196
103	0.350023090839386	-0.055674076080322266	-0.40569716691970825
104	0.34959161281585693	-0.05653703212738037	-0.4061286449432373
105	0.3488709032535553	-0.05797845125198364	-0.40684935450553894
106	0.3484053313732147	-0.058909595012664795	-0.4073149263858795
107	0.34791016578674316	-0.05989992618560791	-0.4078100919723511
108	0.3473994731903076	-0.060921311378479004	-0.4083207845687866
109	0.3471626043319702	-0.06139504909515381	-0.408557653427124
110	0.3465047776699066	-0.062710702419281	-0.4092154800891876
111	0.34635549783706665	-0.06300926208496094	-0.4093647599220276
112	0.3461540639400482	-0.0634121298789978	-0.409566193819046
113	0.3459637463092804	-0.06379276514053345	-0.40975651144981384
114	0.34564340114593506	-0.06443345546722412	-0.4100768566131592
115	0.34513333439826965	-0.06545358896255493	-0.4105869233608246
116	0.34481558203697205	-0.06608909368515015	-0.4109046757221222
117	0.34455567598342896	-0.06660890579223633	-0.4111645817756653
118	0.34435826539993286	-0.06700372695922852	-0.4113619923591614
119	0.34413039684295654	-0.06745946407318115	-0.4115898609161377
120	0.3436489701271057	-0.06842231750488281	-0.4120712876319885
121	0.34343430399894714	-0.06885164976119995	-0.4122859537601471
122	0.3432256579399109	-0.06926894187927246	-0.41249459981918335
123	0.3429795801639557	-0.06976109743118286	-0.41274067759513855
124	0.3422844111919403	-0.07115143537521362	-0.41343584656715393
125	0.3420118987560272	-0.0716964602470398	-0.413708359003067
126	0.341819167137146	-0.07208192348480225	-0.41390109062194824
127	0.34155353903770447	-0.0726131796836853	-0.41416671872138977
128	0.34115251898765564	-0.07341521978378296	-0.4145677387714386
129	0.34095028042793274	-0.07381969690322876	-0.4147699773311615
130	0.34071797132492065	-0.07428431510925293	-0.4150022864341736
131	0.34048864245414734	-0.07474297285079956	-0.4152316153049469
132	0.34029799699783325	-0.07512426376342773	-0.415422260761261
133	0.34008124470710754	-0.07555776834487915	-0.4156390130519867
134	0.3396936058998108	-0.07633304595947266	-0.41602665185928345
135	0.33937957882881165	-0.07696110010147095	-0.4163406789302826
136	0.33893412351608276	-0.07785201072692871	-0.4167861342430115
137	0.3386807143688202	-0.07835882902145386	-0.41703954339027405
138	0.3384931683540344	-0.07873392105102539	-0.4172270894050598
139	0.3382812738418579	-0.07915771007537842	-0.41743898391723633
140	0.33806031942367554	-0.07959961891174316	-0.4176599383354187
141	0.33778852224349976	-0.08014321327209473	-0.4179317355155945
142	0.3375921845436096	-0.080535888671875	-0.4181280732154846
143	0.3373689353466034	-0.08098238706588745	-0.41835132241249084
144	0.337054967880249	-0.08161032199859619	-0.4186652898788452
145	0.3369026482105255	-0.08191496133804321	-0.4188176095485687
146	0.33675527572631836	-0.08220970630645752	-0.4189649820327759
147	0.3364213705062866	-0.082877516746521	-0.4192988872528076
148	0.3362601697444916	-0.08319991827011108	-0.41946008801460266
149	0.3361150622367859	-0.08349013328552246	-0.41960519552230835
150	0.33543452620506287	-0.0848512053489685	-0.42028573155403137
151	0.3351253271102905	-0.08546960353851318	-0.4205949306488037
152	0.33481618762016296	-0.08608788251876831	-0.4209040701389313
153	0.3345288932323456	-0.08666247129440308	-0.42119136452674866
154	0.33439910411834717	-0.0869220495223999	-0.42132115364074707
155	0.33405619859695435	-0.08760786056518555	-0.4216640591621399
156	0.33393388986587524	-0.08785247802734375	-0.421786367893219
157	0.33376628160476685	-0.08818769454956055	-0.4219539761543274
158	0.33294883370399475	-0.08982259035110474	-0.4227714240550995
159	0.3327943682670593	-0.09013152122497559	-0.4229258894920349
160	0.33226391673088074	-0.09119242429733276	-0.4234563410282135
161	0.33193498849868774	-0.09185028076171875	-0.4237852692604065
162	0.3315909802913666	-0.09253829717636108	-0.42412927746772766
163	0.3311479985713959	-0.09342426061630249	-0.42457225918769836
164	0.3310197591781616	-0.093680739402771	-0.4247004985809326
165	0.330869197845459	-0.09398186206817627	-0.42485105991363525
166	0.33060887455940247	-0.0945025086402893	-0.4251113831996918
167	0.33008620142936707	-0.09554785490036011	-0.4256340563297272
168	0.32987481355667114	-0.09597063064575195	-0.4258454442024231
169	0.32936662435531616	-0.09698700904846191	-0.4263536334037781
170	0.32904088497161865	-0.09763848781585693	-0.4266793727874756
171	0.3286934792995453	-0.09833329916000366	-0.42702677845954895
172	0.32801124453544617	-0.0996977686882019	-0.42770901322364807
173	0.32770878076553345	-0.10030269622802734	-0.4280114769935608
174	0.3273375928401947	-0.10104507207870483	-0.42838266491889954
175	0.3271060287952423	-0.10150820016860962	-0.42861422896385193
176	0.3268408179283142	-0.10203862190246582	-0.42887943983078003
177	0.3263414204120636	-0.10303741693496704	-0.42937883734703064
178	0.32605457305908203	-0.10361111164093018	-0.4296656847000122
179	0.32586658000946045	-0.10398709774017334	-0.4298536777496338
180	0.3255041539669037	-0.10471194982528687	-0.43021610379219055
181	0.3253019452095032	-0.10511636734008789	-0.43041831254959106
182	0.3248629868030548	-0.10599428415298462	-0.43085727095603943
183	0.32441818714141846	-0.10688388347625732	-0.4313020706176758
184	0.32424211502075195	-0.10723602771759033	-0.4314781427383423
185	0.32382655143737793	-0.10806715488433838	-0.4318937063217163
186	0.3233277201652527	-0.10906481742858887	-0.43239253759384155
187	0.32285356521606445	-0.11001312732696533	-0.4328666925430298
188	0.32248714566230774	-0.11074596643447876	-0.4332331120967865
189	0.32212013006210327	-0.1114799976348877	-0.43360012769699097
190	0.3218890130519867	-0.11194223165512085	-0.43383124470710754
191	0.321380615234375	-0.11295902729034424	-0.43433964252471924
192	0.3205412030220032	-0.11463785171508789	-0.43517905473709106
193	0.32001549005508423	-0.11568927764892578	-0.43570476770401
194	0.31958910822868347	-0.1165420413017273	-0.43613114953041077
195	0.3191799223423004	-0.11736041307449341	-0.4365403354167938
196	0.31878799200057983	-0.11814427375793457	-0.4369322657585144
197	0.3184133470058441	-0.118893563747406	-0.4373069107532501
198	0.3180391788482666	-0.11964190006256104	-0.43768107891082764
199	0.31765443086624146	-0.12041139602661133	-0.4380658268928528
200	0.31723353266716003	-0.12125319242477417	-0.4384867250919342
201	0.3160988688468933	-0.12352252006530762	-0.4396213889122009
202	0.3155178725719452	-0.12468451261520386	-0.44020238518714905
203	0.31494951248168945	-0.12582123279571533	-0.4407707452774048
204	0.31439366936683655	-0.12693291902542114	-0.4413265883922577
205	0.3138505220413208	-0.12801921367645264	-0.44186973571777344
206	0.3133200705051422	-0.12908011674880981	-0.442400187253952
207	0.31280243396759033	-0.13011538982391357	-0.4429178237915039
208	0.31229761242866516	-0.13112503290176392	-0.4434226453304291
