Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.44858989119529724	0.44858989119529724	0
2	0.4384641647338867	0.4283384382724762	-0.010125726461410522
3	0.4352763593196869	0.42196282744407654	-0.013313531875610352
4	0.43370333313941956	0.41881677508354187	-0.014886558055877686
5	0.43265676498413086	0.4167236387729645	-0.015933126211166382
6	0.43212831020355225	0.41566672921180725	-0.016461580991744995
7	0.4307170510292053	0.4128442108631134	-0.01787284016609192
8	0.42883044481277466	0.4090709984302521	-0.019759446382522583
9	0.4284537136554718	0.40831753611564636	-0.02013617753982544
10	0.4281505048274994	0.40771111845970154	-0.02043938636779785
11	0.4279347062110901	0.40727952122688293	-0.020655184984207153
12	0.427717387676239	0.4068448841571808	-0.020872503519058228
13	0.4270996153354645	0.4056093394756317	-0.021490275859832764
14	0.42689016461372375	0.40519043803215027	-0.021699726581573486
15	0.4260222315788269	0.40345457196235657	-0.022567659616470337
16	0.4258156716823578	0.40304145216941833	-0.022774219512939453
17	0.42564302682876587	0.4026961624622345	-0.022946864366531372
18	0.42546552419662476	0.40234115719795227	-0.023124366998672485
19	0.42449185252189636	0.4003938138484955	-0.02409803867340088
20	0.42386963963508606	0.3991493880748749	-0.02472025156021118
21	0.42332375049591064	0.39805760979652405	-0.025266140699386597
22	0.4228270351886749	0.3970641791820526	-0.025762856006622314
23	0.4223334491252899	0.3960770070552826	-0.026256442070007324
24	0.42184460163116455	0.39509931206703186	-0.02674528956413269
25	0.4213621914386749	0.3941344916820526	-0.027227699756622314
26	0.42089226841926575	0.39319464564323425	-0.027697622776031494
27	0.42043742537498474	0.39228495955467224	-0.0281524658203125
28	0.41998884081840515	0.39138779044151306	-0.02860105037689209
29	0.41956445574760437	0.3905390202999115	-0.02902543544769287
30	0.41916537284851074	0.38974085450172424	-0.0294245183467865
31	0.41878199577331543	0.3889741003513336	-0.02980789542198181
32	0.418407678604126	0.3882254660129547	-0.030182212591171265
33	0.4180417060852051	0.3874935209751129	-0.030548185110092163
34	0.4177035093307495	0.3868171274662018	-0.03088638186454773
35	0.4173852503299713	0.3861806094646454	-0.031204640865325928
36	0.41702204942703247	0.3854542076587677	-0.03156784176826477
37	0.41666191816329956	0.3847339451313019	-0.03192797303199768
38	0.4163096249103546	0.384029358625412	-0.03228026628494263
39	0.4159786105155945	0.3833673298358917	-0.03261128067970276
40	0.4156719148159027	0.3827539384365082	-0.03291797637939453
41	0.4153725802898407	0.38215526938438416	-0.03321731090545654
42	0.4150739014148712	0.3815579116344452	-0.033515989780426025
43	0.41469940543174744	0.38080891966819763	-0.033890485763549805
44	0.4143718481063843	0.3801538050174713	-0.034218043088912964
45	0.4140501022338867	0.3795103132724762	-0.03453978896141052
46	0.41375115513801575	0.37891241908073425	-0.034838736057281494
47	0.4134746193885803	0.3783593475818634	-0.03511527180671692
48	0.41313907504081726	0.3776882588863373	-0.03545081615447998
49	0.4128212034702301	0.37705251574516296	-0.03576868772506714
50	0.41251447796821594	0.37643906474113464	-0.0360754132270813
51	0.4122207760810852	0.37585166096687317	-0.036369115114212036
52	0.4119480848312378	0.37530627846717834	-0.03664180636405945
53	0.4116857349872589	0.3747815787792206	-0.03690415620803833
54	0.4113549590110779	0.3741200268268585	-0.03723493218421936
55	0.4110637307167053	0.3735375702381134	-0.03752616047859192
56	0.41077619791030884	0.37296250462532043	-0.0378136932849884
57	0.4105074405670166	0.37242498993873596	-0.03808245062828064
58	0.4102585017681122	0.3719271123409271	-0.03833138942718506
59	0.40999549627304077	0.3714011013507843	-0.03859439492225647
60	0.40962937474250793	0.37066885828971863	-0.03896051645278931
61	0.409182608127594	0.36977532505989075	-0.03940728306770325
62	0.40880122780799866	0.3690125644207001	-0.039788663387298584
63	0.4084548354148865	0.3683197796344757	-0.04013505578041077
64	0.4081413745880127	0.36769285798072815	-0.040448516607284546
65	0.407860666513443	0.36713144183158875	-0.04072922468185425
66	0.4075830578804016	0.366576224565506	-0.04100683331489563
67	0.4073145389556885	0.3660391867160797	-0.041275352239608765
68	0.40696221590042114	0.36533454060554504	-0.0416276752948761
69	0.4063183069229126	0.36404672265052795	-0.042271584272384644
70	0.40596336126327515	0.36333683133125305	-0.042626529932022095
71	0.40563586354255676	0.3626818358898163	-0.04295402765274048
72	0.40533512830734253	0.3620803654193878	-0.04325476288795471
73	0.405061274766922	0.36153265833854675	-0.043528616428375244
74	0.40479686856269836	0.3610038459300995	-0.04379302263259888
75	0.40454810857772827	0.3605063259601593	-0.04404178261756897
76	0.4043033719062805	0.3600168526172638	-0.044286519289016724
77	0.40406474471092224	0.35953959822654724	-0.044525146484375
78	0.4037904441356659	0.35899099707603455	-0.04479944705963135
79	0.4034784734249115	0.35836705565452576	-0.04511141777038574
80	0.4027080237865448	0.35682615637779236	-0.04588186740875244
81	0.4023071825504303	0.35602447390556335	-0.04628270864486694
82	0.4019352197647095	0.3552805483341217	-0.04665467143058777
83	0.4015893340110779	0.3545887768268585	-0.04700055718421936
84	0.40126708149909973	0.3539442718029022	-0.04732280969619751
85	0.4009675979614258	0.3533453047275543	-0.04762229323387146
86	0.40068310499191284	0.35277631878852844	-0.0479067862033844
87	0.40024521946907043	0.35190054774284363	-0.04834467172622681
88	0.39987319707870483	0.3511565029621124	-0.04871669411659241
89	0.3995106816291809	0.3504314720630646	-0.04907920956611633
90	0.39916694164276123	0.3497439920902252	-0.04942294955253601
91	0.39884889125823975	0.34910789132118225	-0.049740999937057495
92	0.3985591530799866	0.3485284149646759	-0.05003073811531067
93	0.39829787611961365	0.34800586104393005	-0.050292015075683594
94	0.398039847612381	0.3474898040294647	-0.05055004358291626
95	0.3977949321269989	0.34699997305870056	-0.05079495906829834
96	0.3975222110748291	0.34645453095436096	-0.05106768012046814
97	0.39725956320762634	0.34592923521995544	-0.0513303279876709
98	0.3970089852809906	0.34542807936668396	-0.05158090591430664
99	0.3967624306678772	0.34493497014045715	-0.051827460527420044
100	0.3965197205543518	0.34444954991340637	-0.052070170640945435
101	0.39629021286964417	0.3439905345439911	-0.052299678325653076
102	0.39606937766075134	0.34354886412620544	-0.0525205135345459
103	0.3958531618118286	0.34311643242836	-0.05273672938346863
104	0.3956437110900879	0.34269753098487854	-0.05294618010520935
105	0.3954407870769501	0.3422916829586029	-0.05314910411834717
106	0.3949644863605499	0.3413390815258026	-0.053625404834747314
107	0.394300252199173	0.3400106132030487	-0.05428963899612427
108	0.3939642012119293	0.3393385112285614	-0.05462568998336792
109	0.3936496675014496	0.33870944380760193	-0.054940223693847656
110	0.3933528959751129	0.3381159007549286	-0.055236995220184326
111	0.39307403564453125	0.33755818009376526	-0.05551585555076599
112	0.3928127586841583	0.3370356261730194	-0.055777132511138916
113	0.39256975054740906	0.3365496098995209	-0.056020140647888184
114	0.3923443555831909	0.3360988199710846	-0.05624553561210632
115	0.39213237166404724	0.33567485213279724	-0.05645751953125
116	0.39192652702331543	0.3352631628513336	-0.05666336417198181
117	0.3917275071144104	0.33486512303352356	-0.05686238408088684
