Iteration	Loss (h)	Total Cost (f)	Cost g
1	0.5716329216957092	0.5716329216957092	0
2	0.5195640921592712	0.46749526262283325	-0.05206882953643799
3	0.48333531618118286	0.3950377106666565	-0.08829760551452637
4	0.4624314308166504	0.35322993993759155	-0.10920149087905884
5	0.45645472407341003	0.34127652645111084	-0.1151781976222992
6	0.4458380937576294	0.32004326581954956	-0.12579482793807983
7	0.44255882501602173	0.31348472833633423	-0.1290740966796875
8	0.4347701966762543	0.2979074716567993	-0.13686272501945496
9	0.43312668800354004	0.29462045431137085	-0.1385062336921692
10	0.43225473165512085	0.29287654161453247	-0.13937819004058838
11	0.4318288266658783	0.29202473163604736	-0.13980409502983093
12	0.4313432276248932	0.29105353355407715	-0.14028969407081604
13	0.4310542941093445	0.29047566652297974	-0.14057862758636475
14	0.4302535653114319	0.28887420892715454	-0.14137935638427734
15	0.4296623170375824	0.28769171237945557	-0.14197060465812683
16	0.4293731451034546	0.28711336851119995	-0.14225977659225464
17	0.42905277013778687	0.2864726185798645	-0.14258015155792236
18	0.42876651883125305	0.2859001159667969	-0.14286640286445618
19	0.4285491406917572	0.2854653596878052	-0.14308378100395203
20	0.4284537136554718	0.2852745056152344	-0.14317920804023743
21	0.4279959797859192	0.28435903787612915	-0.14363694190979004
22	0.4277767837047577	0.28392064571380615	-0.14385613799095154
23	0.42776674032211304	0.28390055894851685	-0.1438661813735962
24	0.4277569055557251	0.28388088941574097	-0.14387601613998413
25	0.4277472198009491	0.28386151790618896	-0.14388570189476013
26	0.4277378022670746	0.28384268283843994	-0.14389511942863464
27	0.427728533744812	0.2838241457939148	-0.14390438795089722
28	0.42771950364112854	0.28380608558654785	-0.1439134180545807
29	0.42771151661872864	0.28379011154174805	-0.1439214050769806
30	0.4277046024799347	0.28377628326416016	-0.14392831921577454
31	0.42769843339920044	0.28376394510269165	-0.1439344882965088
32	0.42769232392311096	0.2837517261505127	-0.14394059777259827
33	0.4276864528656006	0.28373998403549194	-0.14394646883010864
34	0.4275611937046051	0.283489465713501	-0.14407172799110413
35	0.4273209273815155	0.2830089330673218	-0.14431199431419373
36	0.4271931052207947	0.2827532887458801	-0.14443981647491455
37	0.426999032497406	0.2823651432991028	-0.14463388919830322
38	0.4267863631248474	0.2819398045539856	-0.14484655857086182
39	0.4267330765724182	0.2818332314491272	-0.14489984512329102
40	0.42655134201049805	0.28146976232528687	-0.14508157968521118
41	0.4264255464076996	0.28121817111968994	-0.14520737528800964
42	0.42620614171028137	0.2807793617248535	-0.14542677998542786
43	0.42611682415008545	0.28060072660446167	-0.14551609754562378
44	0.4259982705116272	0.28036361932754517	-0.14563465118408203
45	0.425843745470047	0.28005456924438477	-0.14578917622566223
