Iteration	Loss (h + target_loss)	Total Cost (f)	Cost g
1	0.6880068778991699	0.6780068778991699	0
2	0.5789479613304138	0.5690855627059936	0.000137601375579834
3	0.4996553063392639	0.48993050909042357	0.000275202751159668
4	0.46779078245162964	0.4582035865783691	0.000412804126739502
5	0.46005573868751526	0.4506061441898346	0.000550405502319336
6	0.44823190569877625	0.4389199125766754	0.0006880068778991699
7	0.4403040111064911	0.4311296193599701	0.0008256082534790039
8	0.4365609884262085	0.4275241980552673	0.0009632096290588378
9	0.43612274527549744	0.4272235562801361	0.0011008110046386718
10	0.4360462725162506	0.4272846848964691	0.0012384123802185057
11	0.43610110878944397	0.42733952116966245	0.0012384123802185057
12	0.43612203001976013	0.4273604423999786	0.0012384123802185057
13	0.43612274527549744	0.4273611576557159	0.0012384123802185057
14	0.43612274527549744	0.4273611576557159	0.0012384123802185057
15	0.43612274527549744	0.4273611576557159	0.0012384123802185057
16	0.43612274527549744	0.4273611576557159	0.0012384123802185057
17	0.43612274527549744	0.4273611576557159	0.0012384123802185057
18	0.43612274527549744	0.4273611576557159	0.0012384123802185057
19	0.43612274527549744	0.4273611576557159	0.0012384123802185057
20	0.43612274527549744	0.4273611576557159	0.0012384123802185057
21	0.43612274527549744	0.4273611576557159	0.0012384123802185057
22	0.43612274527549744	0.4273611576557159	0.0012384123802185057
23	0.43612274527549744	0.4273611576557159	0.0012384123802185057
24	0.43612274527549744	0.4273611576557159	0.0012384123802185057
25	0.43612274527549744	0.4273611576557159	0.0012384123802185057
26	0.43612274527549744	0.4273611576557159	0.0012384123802185057
27	0.43612274527549744	0.4273611576557159	0.0012384123802185057
28	0.43612274527549744	0.4273611576557159	0.0012384123802185057
29	0.43612274527549744	0.4273611576557159	0.0012384123802185057
30	0.43612274527549744	0.4273611576557159	0.0012384123802185057
31	0.43612274527549744	0.4273611576557159	0.0012384123802185057
32	0.43612274527549744	0.4273611576557159	0.0012384123802185057
33	0.43612274527549744	0.4273611576557159	0.0012384123802185057
34	0.43612274527549744	0.4273611576557159	0.0012384123802185057
35	0.43612274527549744	0.4273611576557159	0.0012384123802185057
36	0.43612274527549744	0.4273611576557159	0.0012384123802185057
37	0.43612274527549744	0.4273611576557159	0.0012384123802185057
38	0.43612274527549744	0.4273611576557159	0.0012384123802185057
39	0.43612274527549744	0.4273611576557159	0.0012384123802185057
40	0.43612274527549744	0.4273611576557159	0.0012384123802185057
41	0.43612274527549744	0.4273611576557159	0.0012384123802185057
42	0.43612274527549744	0.4273611576557159	0.0012384123802185057
43	0.43612274527549744	0.4273611576557159	0.0012384123802185057
44	0.43612274527549744	0.4273611576557159	0.0012384123802185057
45	0.43612274527549744	0.4273611576557159	0.0012384123802185057
46	0.43612274527549744	0.4273611576557159	0.0012384123802185057
47	0.43612781167030334	0.4273662240505218	0.0012384123802185057
48	0.43602463603019714	0.42740064978599546	0.0013760137557983396
49	0.43617334961891174	0.4274117619991302	0.0012384123802185057
50	0.43604251742362976	0.4274185311794281	0.0013760137557983396
51	0.4360455274581909	0.42742154121398923	0.0013760137557983396
52	0.4360462725162506	0.4274222862720489	0.0013760137557983396
53	0.4360462725162506	0.4274222862720489	0.0013760137557983396
54	0.4360462725162506	0.4274222862720489	0.0013760137557983396
55	0.4360462725162506	0.4274222862720489	0.0013760137557983396
56	0.4360462725162506	0.4274222862720489	0.0013760137557983396
57	0.4360462725162506	0.4274222862720489	0.0013760137557983396
58	0.4360462725162506	0.4274222862720489	0.0013760137557983396
59	0.4360462725162506	0.4274222862720489	0.0013760137557983396
60	0.4360462725162506	0.4274222862720489	0.0013760137557983396
61	0.4360462725162506	0.4274222862720489	0.0013760137557983396
62	0.4360462725162506	0.4274222862720489	0.0013760137557983396
63	0.4360462725162506	0.4274222862720489	0.0013760137557983396
64	0.4360462725162506	0.4274222862720489	0.0013760137557983396
65	0.4360462725162506	0.4274222862720489	0.0013760137557983396
66	0.4360462725162506	0.4274222862720489	0.0013760137557983396
67	0.4360462725162506	0.4274222862720489	0.0013760137557983396
68	0.4360462725162506	0.4274222862720489	0.0013760137557983396
69	0.4360462725162506	0.4274222862720489	0.0013760137557983396
70	0.4360462725162506	0.4274222862720489	0.0013760137557983396
71	0.4360462725162506	0.4274222862720489	0.0013760137557983396
72	0.4360462725162506	0.4274222862720489	0.0013760137557983396
73	0.4360462725162506	0.4274222862720489	0.0013760137557983396
74	0.4360462725162506	0.4274222862720489	0.0013760137557983396
75	0.4360462725162506	0.4274222862720489	0.0013760137557983396
76	0.4360462725162506	0.4274222862720489	0.0013760137557983396
77	0.4360462725162506	0.4274222862720489	0.0013760137557983396
78	0.4360462725162506	0.4274222862720489	0.0013760137557983396
79	0.4360462725162506	0.4274222862720489	0.0013760137557983396
80	0.4360462725162506	0.4274222862720489	0.0013760137557983396
81	0.4360462725162506	0.4274222862720489	0.0013760137557983396
82	0.4360462725162506	0.4274222862720489	0.0013760137557983396
83	0.4360462725162506	0.4274222862720489	0.0013760137557983396
84	0.4360462725162506	0.4274222862720489	0.0013760137557983396
85	0.4360462725162506	0.4274222862720489	0.0013760137557983396
86	0.43605124950408936	0.42742726325988767	0.0013760137557983396
87	0.43608418107032776	0.42746019482612607	0.0013760137557983396
88	0.4360968768596649	0.42747289061546323	0.0013760137557983396
89	0.43610110878944397	0.4274771225452423	0.0013760137557983396
90	0.43610110878944397	0.4274771225452423	0.0013760137557983396
91	0.43610110878944397	0.4274771225452423	0.0013760137557983396
92	0.43610110878944397	0.4274771225452423	0.0013760137557983396
93	0.43610110878944397	0.4274771225452423	0.0013760137557983396
94	0.43610110878944397	0.4274771225452423	0.0013760137557983396
95	0.43610110878944397	0.4274771225452423	0.0013760137557983396
96	0.43610110878944397	0.4274771225452423	0.0013760137557983396
97	0.43610110878944397	0.4274771225452423	0.0013760137557983396
98	0.43610110878944397	0.4274771225452423	0.0013760137557983396
99	0.43610110878944397	0.4274771225452423	0.0013760137557983396
100	0.43610110878944397	0.4274771225452423	0.0013760137557983396
101	0.43610110878944397	0.4274771225452423	0.0013760137557983396
102	0.43610110878944397	0.4274771225452423	0.0013760137557983396
103	0.43610110878944397	0.4274771225452423	0.0013760137557983396
104	0.43610110878944397	0.4274771225452423	0.0013760137557983396
105	0.43610110878944397	0.4274771225452423	0.0013760137557983396
106	0.43610110878944397	0.4274771225452423	0.0013760137557983396
107	0.43610110878944397	0.4274771225452423	0.0013760137557983396
108	0.43610110878944397	0.4274771225452423	0.0013760137557983396
109	0.43610110878944397	0.4274771225452423	0.0013760137557983396
110	0.43610110878944397	0.4274771225452423	0.0013760137557983396
111	0.43610110878944397	0.4274771225452423	0.0013760137557983396
112	0.43610110878944397	0.4274771225452423	0.0013760137557983396
113	0.43610110878944397	0.4274771225452423	0.0013760137557983396
114	0.43610110878944397	0.4274771225452423	0.0013760137557983396
115	0.43610110878944397	0.4274771225452423	0.0013760137557983396
116	0.43610110878944397	0.4274771225452423	0.0013760137557983396
117	0.43610110878944397	0.4274771225452423	0.0013760137557983396
118	0.43610110878944397	0.4274771225452423	0.0013760137557983396
119	0.43610110878944397	0.4274771225452423	0.0013760137557983396
120	0.43610110878944397	0.4274771225452423	0.0013760137557983396
121	0.43610110878944397	0.4274771225452423	0.0013760137557983396
122	0.43610110878944397	0.4274771225452423	0.0013760137557983396
123	0.43610429763793945	0.42748031139373777	0.0013760137557983396
124	0.4362449049949646	0.4274833173751831	0.0012384123802185057
125	0.43597570061683655	0.4274893157482147	0.0015136151313781736
126	0.4361187219619751	0.4274947357177734	0.0013760137557983396
127	0.43612203001976013	0.42749804377555845	0.0013760137557983396
128	0.43612203001976013	0.42749804377555845	0.0013760137557983396
129	0.43612203001976013	0.42749804377555845	0.0013760137557983396
130	0.43612203001976013	0.42749804377555845	0.0013760137557983396
131	0.43612203001976013	0.42749804377555845	0.0013760137557983396
132	0.43612203001976013	0.42749804377555845	0.0013760137557983396
133	0.43612203001976013	0.42749804377555845	0.0013760137557983396
134	0.43612203001976013	0.42749804377555845	0.0013760137557983396
135	0.43612203001976013	0.42749804377555845	0.0013760137557983396
136	0.43612203001976013	0.42749804377555845	0.0013760137557983396
137	0.43612203001976013	0.42749804377555845	0.0013760137557983396
138	0.43612203001976013	0.42749804377555845	0.0013760137557983396
139	0.43612203001976013	0.42749804377555845	0.0013760137557983396
140	0.43612203001976013	0.42749804377555845	0.0013760137557983396
141	0.43612203001976013	0.42749804377555845	0.0013760137557983396
142	0.43612203001976013	0.42749804377555845	0.0013760137557983396
143	0.43612203001976013	0.42749804377555845	0.0013760137557983396
144	0.43612203001976013	0.42749804377555845	0.0013760137557983396
145	0.43612203001976013	0.42749804377555845	0.0013760137557983396
146	0.43612203001976013	0.42749804377555845	0.0013760137557983396
147	0.43612203001976013	0.42749804377555845	0.0013760137557983396
148	0.43612203001976013	0.42749804377555845	0.0013760137557983396
149	0.43612203001976013	0.42749804377555845	0.0013760137557983396
150	0.43612203001976013	0.42749804377555845	0.0013760137557983396
151	0.43612203001976013	0.42749804377555845	0.0013760137557983396
152	0.43612203001976013	0.42749804377555845	0.0013760137557983396
153	0.43612203001976013	0.42749804377555845	0.0013760137557983396
154	0.43612203001976013	0.42749804377555845	0.0013760137557983396
155	0.43612203001976013	0.42749804377555845	0.0013760137557983396
156	0.43612203001976013	0.42749804377555845	0.0013760137557983396
157	0.43612203001976013	0.42749804377555845	0.0013760137557983396
158	0.43612203001976013	0.42749804377555845	0.0013760137557983396
159	0.43612203001976013	0.42749804377555845	0.0013760137557983396
160	0.43612203001976013	0.42749804377555845	0.0013760137557983396
161	0.43612274527549744	0.42749875903129575	0.0013760137557983396
162	0.43612274527549744	0.42749875903129575	0.0013760137557983396
163	0.43612274527549744	0.42749875903129575	0.0013760137557983396
164	0.43612274527549744	0.42749875903129575	0.0013760137557983396
165	0.43612274527549744	0.42749875903129575	0.0013760137557983396
166	0.43612274527549744	0.42749875903129575	0.0013760137557983396
167	0.43612274527549744	0.42749875903129575	0.0013760137557983396
168	0.43612274527549744	0.42749875903129575	0.0013760137557983396
169	0.43612274527549744	0.42749875903129575	0.0013760137557983396
170	0.43612274527549744	0.42749875903129575	0.0013760137557983396
171	0.43612274527549744	0.42749875903129575	0.0013760137557983396
172	0.43612274527549744	0.42749875903129575	0.0013760137557983396
173	0.43612274527549744	0.42749875903129575	0.0013760137557983396
174	0.43612274527549744	0.42749875903129575	0.0013760137557983396
175	0.43612274527549744	0.42749875903129575	0.0013760137557983396
176	0.43612274527549744	0.42749875903129575	0.0013760137557983396
177	0.43612274527549744	0.42749875903129575	0.0013760137557983396
178	0.43612274527549744	0.42749875903129575	0.0013760137557983396
179	0.43612274527549744	0.42749875903129575	0.0013760137557983396
180	0.43612274527549744	0.42749875903129575	0.0013760137557983396
181	0.43612274527549744	0.42749875903129575	0.0013760137557983396
182	0.43612274527549744	0.42749875903129575	0.0013760137557983396
183	0.43612274527549744	0.42749875903129575	0.0013760137557983396
184	0.43612274527549744	0.42749875903129575	0.0013760137557983396
185	0.43612274527549744	0.42749875903129575	0.0013760137557983396
186	0.43612274527549744	0.42749875903129575	0.0013760137557983396
187	0.43612274527549744	0.42749875903129575	0.0013760137557983396
188	0.43612274527549744	0.42749875903129575	0.0013760137557983396
189	0.43612274527549744	0.42749875903129575	0.0013760137557983396
190	0.43612274527549744	0.42749875903129575	0.0013760137557983396
191	0.43612274527549744	0.42749875903129575	0.0013760137557983396
192	0.43612274527549744	0.42749875903129575	0.0013760137557983396
193	0.43612274527549744	0.42749875903129575	0.0013760137557983396
194	0.43612274527549744	0.42749875903129575	0.0013760137557983396
195	0.43612274527549744	0.42749875903129575	0.0013760137557983396
196	0.43612274527549744	0.42749875903129575	0.0013760137557983396
197	0.43612274527549744	0.42749875903129575	0.0013760137557983396
198	0.43612274527549744	0.42749875903129575	0.0013760137557983396
199	0.43612274527549744	0.42749875903129575	0.0013760137557983396
200	0.43612274527549744	0.42749875903129575	0.0013760137557983396
201	0.43612274527549744	0.42749875903129575	0.0013760137557983396
202	0.43612274527549744	0.42749875903129575	0.0013760137557983396
203	0.43612274527549744	0.42749875903129575	0.0013760137557983396
204	0.43612274527549744	0.42749875903129575	0.0013760137557983396
205	0.43612274527549744	0.42749875903129575	0.0013760137557983396
206	0.43612274527549744	0.42749875903129575	0.0013760137557983396
207	0.43612274527549744	0.42749875903129575	0.0013760137557983396
208	0.43612274527549744	0.42749875903129575	0.0013760137557983396
209	0.43612274527549744	0.42749875903129575	0.0013760137557983396
210	0.43612274527549744	0.42749875903129575	0.0013760137557983396
211	0.43612274527549744	0.42749875903129575	0.0013760137557983396
212	0.43612274527549744	0.42749875903129575	0.0013760137557983396
213	0.43612274527549744	0.42749875903129575	0.0013760137557983396
214	0.43612274527549744	0.42749875903129575	0.0013760137557983396
215	0.43612274527549744	0.42749875903129575	0.0013760137557983396
216	0.43612274527549744	0.42749875903129575	0.0013760137557983396
217	0.43612274527549744	0.42749875903129575	0.0013760137557983396
218	0.43612274527549744	0.42749875903129575	0.0013760137557983396
219	0.43612274527549744	0.42749875903129575	0.0013760137557983396
220	0.43612274527549744	0.42749875903129575	0.0013760137557983396
221	0.43612274527549744	0.42749875903129575	0.0013760137557983396
222	0.43612274527549744	0.42749875903129575	0.0013760137557983396
223	0.43612274527549744	0.42749875903129575	0.0013760137557983396
224	0.43612274527549744	0.42749875903129575	0.0013760137557983396
225	0.43612274527549744	0.42749875903129575	0.0013760137557983396
226	0.43612274527549744	0.42749875903129575	0.0013760137557983396
227	0.43612274527549744	0.42749875903129575	0.0013760137557983396
228	0.43612274527549744	0.42749875903129575	0.0013760137557983396
229	0.43612274527549744	0.42749875903129575	0.0013760137557983396
230	0.43612274527549744	0.42749875903129575	0.0013760137557983396
231	0.43612274527549744	0.42749875903129575	0.0013760137557983396
232	0.43612274527549744	0.42749875903129575	0.0013760137557983396
233	0.43612274527549744	0.42749875903129575	0.0013760137557983396
234	0.43612274527549744	0.42749875903129575	0.0013760137557983396
235	0.43612274527549744	0.42749875903129575	0.0013760137557983396
236	0.43612274527549744	0.42749875903129575	0.0013760137557983396
237	0.43612274527549744	0.42749875903129575	0.0013760137557983396
238	0.43612274527549744	0.42749875903129575	0.0013760137557983396
239	0.43612274527549744	0.42749875903129575	0.0013760137557983396
240	0.43612274527549744	0.42749875903129575	0.0013760137557983396
241	0.43612274527549744	0.42749875903129575	0.0013760137557983396
242	0.43612274527549744	0.42749875903129575	0.0013760137557983396
243	0.43612274527549744	0.42749875903129575	0.0013760137557983396
244	0.43612274527549744	0.42749875903129575	0.0013760137557983396
245	0.43612274527549744	0.42749875903129575	0.0013760137557983396
246	0.43612274527549744	0.42749875903129575	0.0013760137557983396
247	0.43612274527549744	0.42749875903129575	0.0013760137557983396
