Iteration	Loss (h + target_loss)	Total Cost (f)	Cost g
1	0.8671292066574097	0.8571292066574097	0
2	0.6531603932380676	0.6433338190793991	0.00017342584133148194
3	0.49696826934814453	0.4873151210308075	0.0003468516826629639
4	0.4642995595932007	0.45481983711719515	0.0005202775239944458
5	0.46218544244766235	0.45287914581298827	0.0006937033653259278
6	0.45532649755477905	0.4461936267614365	0.0008671292066574097
7	0.4499278962612152	0.4409684513092041	0.0010405550479888916
8	0.4485582411289215	0.4397722220182419	0.0012139808893203736
9	0.44795650243759155	0.4393439091682434	0.0013874067306518555
10	0.44661441445350647	0.4381752470254898	0.0015608325719833375
11	0.4449000656604767	0.4366343240737915	0.0017342584133148195
12	0.4440965950489044	0.43600427930355073	0.0019076842546463014
13	0.4429217576980591	0.43500286779403685	0.002081110095977783
14	0.44191673398017883	0.4341712699174881	0.002254535937309265
15	0.44060149788856506	0.4330294596672058	0.002427961778640747
16	0.4394167959690094	0.43201818358898164	0.002601387619972229
17	0.43825891613960266	0.43103372960090636	0.002774813461303711
18	0.4368773400783539	0.4298255793809891	0.002948239302635193
19	0.43547526001930237	0.428596925163269	0.003121665143966675
20	0.43416279554367065	0.4274578865289688	0.003295090985298157
21	0.43295612931251526	0.4264246461391449	0.003468516826629639
22	0.43178698420524597	0.4254289268732071	0.003641942667961121
23	0.4306592643260956	0.42447463283538817	0.003815368509292603
24	0.4295800030231476	0.4235687973737717	0.003988794350624085
25	0.4285482168197632	0.42271043701171873	0.004162220191955566
26	0.4275628924369812	0.42189853847026826	0.004335646033287048
27	0.42661142349243164	0.42112049536705015	0.004509071874618529
28	0.42569640278816223	0.42037890050411225	0.004682497715950011
29	0.4248255491256714	0.41968147268295286	0.0048559235572814925
30	0.4239009618759155	0.4189303112745285	0.005029349398612974
31	0.42282265424728394	0.4180254294872284	0.0052027752399444556
32	0.42194533348083496	0.4173215345621109	0.005376201081275937
33	0.4211120307445526	0.41666165766716	0.005549626922607419
34	0.42032089829444885	0.41604395105838776	0.0057230527639389
35	0.4195708632469177	0.4154673418521881	0.005896478605270382
36	0.41886094212532043	0.4149308465719223	0.006069904446601863
37	0.418134480714798	0.4143778110027313	0.006243330287933345
38	0.4173460304737091	0.41376278660297394	0.006416756129264826
39	0.4166436195373535	0.4132338015079498	0.006590181970596308
40	0.41596508026123047	0.41272868807315827	0.006763607811927789
41	0.41531068086624146	0.4122477145195007	0.006937033653259271
42	0.4146890342235565	0.4117994937181473	0.007110459494590752
43	0.414104163646698	0.4113880489826202	0.007283885335922234
44	0.4135550558567047	0.41101236703395844	0.0074573111772537155
45	0.4130268692970276	0.41065760631561277	0.007630737018585197
46	0.4123709201812744	0.4101750830411911	0.007804162859916679
47	0.41178184747695923	0.40975943617820737	0.007977588701248161
48	0.4108507037162781	0.4090017182588577	0.008151014542579643
49	0.40976065397262573	0.40808509435653684	0.008324440383911124
50	0.4089629352092743	0.4074608014345169	0.008497866225242606
51	0.40821680426597595	0.40688809633255	0.008671292066574087
52	0.40765678882598877	0.40650150673389435	0.008844717907905569
53	0.4071709215641022	0.4061890653133392	0.00901814374923705
54	0.40667852759361267	0.4058700971841812	0.009191569590568532
55	0.4060553312301636	0.40542032666206357	0.009364995431900013
56	0.40556657314300537	0.4051049944162369	0.009538421273231495
57	0.4051044285297394	0.40481627564430234	0.009711847114562976
58	0.4046633541584015	0.40454862711429596	0.009885272955894458
59	0.4042539596557617	0.40431265845298764	0.01005869879722594
60	0.40387532114982605	0.4041074457883835	0.010232124638557421
61	0.4035201370716095	0.4039256875514984	0.010405550479888902
62	0.40318387746810913	0.4037628537893295	0.010578976321220384
63	0.4028761088848114	0.40362851104736325	0.010752402162551866
64	0.4025958478450775	0.40352167584896087	0.010925828003883347
65	0.40233322978019714	0.40343248362541195	0.011099253845214829
66	0.4019961655139923	0.40326884520053863	0.01127267968654631
67	0.40111711621284485	0.4025632217407226	0.011446105527877792
68	0.4005778729915619	0.40219740436077117	0.011619531369209273
69	0.3995853066444397	0.40137826385498043	0.011792957210540755
70	0.39875587821006775	0.40072226126194	0.011966383051872236
71	0.3981587588787079	0.4002985677719116	0.012139808893203718
72	0.39776116609573364	0.40007440083026885	0.0123132347345352
73	0.39731335639953613	0.3998000169754028	0.01248666057586668
74	0.39613616466522217	0.39879625108242034	0.012660086417198162
75	0.39548254013061523	0.39831605238914486	0.012833512258529644
76	0.39500778913497925	0.3980147272348404	0.013006938099861125
77	0.3946842849254608	0.3978646488666534	0.013180363941192607
78	0.3944031894207001	0.39775697920322417	0.013353789782524089
79	0.39409568905830383	0.3976229046821594	0.01352721562385557
80	0.3927568197250366	0.3964574611902237	0.013700641465187052
81	0.39224356412887573	0.39611763143539425	0.013874067306518533
82	0.3918703496456146	0.39591784279346465	0.014047493147850015
83	0.3916108310222626	0.39583175001144405	0.014220918989181496
84	0.39138832688331604	0.395782671713829	0.014394344830512978
85	0.39120715856552124	0.3957749292373657	0.01456777067184446
86	0.39096754789352417	0.3957087444067001	0.01474119651317594
87	0.3902924060821533	0.3952070284366607	0.014914622354507422
88	0.389681339263916	0.39476938745975493	0.015088048195838904
89	0.38884106278419495	0.3941025368213653	0.015261474037170385
90	0.3883887827396393	0.39382368261814116	0.015434899878501867
91	0.38805267214775085	0.3936609978675842	0.015608325719833348
92	0.3878094553947449	0.3935912069559097	0.01578175156116483
93	0.38749274611473083	0.3934479235172271	0.01595517740249631
94	0.38648825883865356	0.39261686208248137	0.016128603243827793
95	0.386100172996521	0.39240220208168025	0.016302029085159275
96	0.3858097195625305	0.3922851744890213	0.016475454926490756
97	0.3855974078178406	0.3922462885856628	0.016648880767822238
98	0.3854004740715027	0.3922227806806564	0.01682230660915372
99	0.3854069709777832	0.39222927758693693	0.01682230660915372
100	0.38523170351982117	0.39222743597030635	0.0169957324504852
101	0.3850651979446411	0.3922343562364578	0.017169158291816682
102	0.384868323802948	0.39221090793609614	0.017342584133148164
103	0.384587824344635	0.39210383431911466	0.017516009974479645
104	0.38404035568237305	0.39172979149818415	0.017689435815811127
105	0.38356897234916687	0.3914318340063095	0.01786286165714261
